#Time;Power[W];RoomTemp[C];RoomHumid[%];EnvTemp[C];EnvHumid[%];EnvRadiation[W/m2];Setpoint[C]
10/07/2017 00:00:02;301.76;28.200000762939453;45.2;25.6;61.0;0.0;27
10/07/2017 00:00:09;300.19;28.200000762939453;45.3;25.6;61.0;0.0;27
10/07/2017 00:00:18;300.4;28.100000381469727;45.4;25.6;61.0;0.0;27
10/07/2017 00:00:25;300.12;28.100000381469727;45.4;25.6;61.0;0.0;27
10/07/2017 00:00:31;300.12;28.100000381469727;45.4;25.6;61.0;0.0;27
10/07/2017 00:00:38;301.48;28.200000762939453;45.7;25.6;61.0;0.0;27
10/07/2017 00:00:44;302.69;28.200000762939453;45.7;25.6;61.0;0.0;27
10/07/2017 00:00:51;301.62;28.200000762939453;45.7;25.6;61.0;0.0;27
10/07/2017 00:00:58;299.26;28.200000762939453;46.0;25.6;61.0;0.0;27
10/07/2017 00:01:04;300.69;28.200000762939453;46.0;25.6;61.0;0.0;27
10/07/2017 00:01:11;300.33;28.200000762939453;46.0;25.6;61.0;0.0;27
10/07/2017 00:01:18;300.33;28.200000762939453;46.2;25.6;61.0;0.0;27
10/07/2017 00:01:24;298.76;28.200000762939453;46.4;25.6;61.0;0.0;27
10/07/2017 00:01:31;298.76;28.200000762939453;46.4;25.6;61.0;0.0;27
10/07/2017 00:01:38;300.76;28.200000762939453;46.4;25.6;61.0;0.0;27
10/07/2017 00:01:44;299.9;28.200000762939453;46.8;25.6;61.0;0.0;27
10/07/2017 00:01:51;299.76;28.299999237060547;46.9;25.6;61.0;0.0;27
10/07/2017 00:01:58;298.69;28.299999237060547;46.9;25.6;61.0;0.0;27
10/07/2017 00:02:04;297.97;28.299999237060547;47.0;25.6;61.0;0.0;27
10/07/2017 00:02:11;301.12;28.399999618530273;47.2;25.6;61.0;0.0;27
10/07/2017 00:02:17;297.9;28.399999618530273;47.2;25.6;61.0;0.0;27
10/07/2017 00:02:24;297.9;28.399999618530273;47.7;25.6;61.0;0.0;27
10/07/2017 00:02:31;299.76;28.399999618530273;48.0;25.6;61.0;0.0;27
10/07/2017 00:02:40;298.9;28.5;48.3;25.6;61.0;0.0;27
10/07/2017 00:02:46;299.69;28.5;48.4;25.6;61.0;0.0;27
10/07/2017 00:02:53;299.26;28.5;48.4;25.6;61.0;0.0;27
10/07/2017 00:03:00;295.68;28.5;48.7;25.6;61.0;0.0;27
10/07/2017 00:03:09;297.11;28.5;48.7;25.6;61.0;0.0;27
10/07/2017 00:03:15;297.04;28.5;48.8;25.6;61.0;0.0;27
10/07/2017 00:03:22;306.91;28.5;48.8;25.6;61.0;0.0;27
10/07/2017 00:03:29;326.94;28.5;48.8;25.6;61.0;0.0;27
10/07/2017 00:03:38;330.8;28.600000381469727;48.8;25.6;61.0;0.0;27
10/07/2017 00:03:45;329.8;28.600000381469727;48.9;25.6;61.0;0.0;27
10/07/2017 00:03:51;331.23;28.600000381469727;49.0;25.6;61.0;0.0;27
10/07/2017 00:03:58;330.94;28.600000381469727;49.1;25.6;61.0;0.0;27
10/07/2017 00:04:05;329.44;28.600000381469727;49.1;25.6;61.0;0.0;27
10/07/2017 00:04:11;328.51;28.600000381469727;49.1;25.6;61.0;0.0;27
10/07/2017 00:04:18;328.37;28.700000762939453;49.0;25.6;61.0;0.0;27
10/07/2017 00:04:25;329.37;28.700000762939453;48.9;25.6;61.0;0.0;27
10/07/2017 00:04:31;330.87;28.700000762939453;48.9;25.6;61.0;0.0;27
10/07/2017 00:04:38;330.87;28.700000762939453;49.0;25.6;61.0;0.0;27
10/07/2017 00:04:45;329.01;28.700000762939453;49.1;25.6;61.0;0.0;27
10/07/2017 00:04:51;330.51;28.700000762939453;49.1;25.6;61.0;0.0;27
10/07/2017 00:04:58;330.51;28.700000762939453;49.3;25.6;61.0;0.0;27
10/07/2017 00:05:05;332.37;28.700000762939453;49.4;25.6;61.0;0.0;27
10/07/2017 00:05:11;331.3;28.700000762939453;49.4;25.6;61.0;0.0;27
10/07/2017 00:05:18;330.8;28.799999237060547;49.3;25.6;61.0;0.0;27
10/07/2017 00:05:32;331.44;28.799999237060547;49.0;25.6;61.0;0.0;27
10/07/2017 00:05:39;330.87;28.799999237060547;49.0;25.6;61.0;0.0;27
10/07/2017 00:05:46;330.09;28.799999237060547;48.9;25.6;61.0;0.0;27
10/07/2017 00:05:52;330.09;28.899999618530273;48.7;25.6;61.0;0.0;27
10/07/2017 00:05:59;331.23;28.899999618530273;48.7;25.6;61.0;0.0;27
10/07/2017 00:06:06;328.58;28.899999618530273;48.6;25.6;61.0;0.0;27
10/07/2017 00:06:12;329.58;28.899999618530273;48.5;25.6;61.0;0.0;27
10/07/2017 00:06:19;328.37;28.899999618530273;48.5;25.6;61.0;0.0;27
10/07/2017 00:06:25;329.94;28.899999618530273;48.5;25.6;61.0;0.0;27
10/07/2017 00:06:32;329.66;28.899999618530273;48.5;25.6;61.0;0.0;27
10/07/2017 00:06:41;330.23;28.899999618530273;48.4;25.6;61.0;0.0;27
10/07/2017 00:06:48;330.94;28.899999618530273;48.3;25.4;62.0;0.0;27
10/07/2017 00:06:54;330.16;28.899999618530273;48.3;25.4;62.0;0.0;27
10/07/2017 00:07:01;330.16;28.899999618530273;48.3;25.4;62.0;0.0;27
10/07/2017 00:07:08;328.66;28.899999618530273;48.2;25.4;62.0;0.0;27
10/07/2017 00:07:14;330.16;28.899999618530273;48.2;25.4;62.0;0.0;27
10/07/2017 00:07:21;328.87;28.899999618530273;48.2;25.4;62.0;0.0;27
10/07/2017 00:07:28;321.5;28.899999618530273;48.2;25.4;62.0;0.0;27
10/07/2017 00:07:34;299.83;28.899999618530273;48.2;25.4;62.0;0.0;27
10/07/2017 00:07:41;299.04;28.899999618530273;48.1;25.4;62.0;0.0;27
10/07/2017 00:07:47;298.9;28.899999618530273;48.1;25.4;62.0;0.0;27
10/07/2017 00:07:54;296.47;28.899999618530273;48.0;25.4;62.0;0.0;27
10/07/2017 00:08:01;304.12;28.899999618530273;48.0;25.4;62.0;0.0;27
10/07/2017 00:08:10;323.36;28.899999618530273;48.0;25.4;62.0;0.0;27
10/07/2017 00:08:17;324.72;28.899999618530273;48.0;25.4;62.0;0.0;27
10/07/2017 00:08:23;327.22;28.899999618530273;48.0;25.4;62.0;0.0;27
10/07/2017 00:08:30;328.15;28.899999618530273;48.0;25.4;62.0;0.0;27
10/07/2017 00:08:36;328.51;28.899999618530273;48.0;25.4;62.0;0.0;27
10/07/2017 00:08:43;326.72;28.899999618530273;48.0;25.4;62.0;0.0;27
10/07/2017 00:08:50;306.27;28.899999618530273;48.0;25.4;62.0;0.0;27
10/07/2017 00:08:56;299.69;28.799999237060547;48.0;25.4;62.0;0.0;27
10/07/2017 00:09:03;297.54;28.799999237060547;48.0;25.4;62.0;0.0;27
10/07/2017 00:09:10;294.54;28.799999237060547;48.0;25.4;62.0;0.0;27
10/07/2017 00:09:16;295.68;28.799999237060547;47.9;25.4;62.0;0.0;27
10/07/2017 00:09:23;293.82;28.799999237060547;47.9;25.4;62.0;0.0;27
10/07/2017 00:09:29;293.97;28.700000762939453;48.0;25.4;62.0;0.0;27
10/07/2017 00:09:36;293.54;28.700000762939453;48.0;25.4;62.0;0.0;27
10/07/2017 00:09:43;293.46;28.700000762939453;48.0;25.4;62.0;0.0;27
10/07/2017 00:09:49;293.75;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:09:56;293.46;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:10:03;295.11;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:10:09;293.25;28.700000762939453;48.1;25.4;62.0;0.0;27
10/07/2017 00:10:16;295.4;28.700000762939453;48.0;25.4;62.0;0.0;27
10/07/2017 00:10:23;295.4;28.700000762939453;48.0;25.4;62.0;0.0;27
10/07/2017 00:10:29;294.89;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:10:36;293.75;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:10:43;294.39;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:10:49;294.54;28.799999237060547;47.9;25.4;62.0;0.0;27
10/07/2017 00:10:59;292.82;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:11:05;293.46;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:11:12;292.75;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:11:18;292.68;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:11:25;292.96;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:11:32;293.89;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:11:38;296.25;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:11:45;293.68;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:11:52;294.75;28.700000762939453;47.9;25.4;62.0;0.0;27
10/07/2017 00:12:04;292.11;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:12:11;291.53;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:12:18;294.04;28.700000762939453;47.7;25.4;62.0;0.0;27
10/07/2017 00:12:24;291.6;28.700000762939453;47.7;25.4;62.0;0.0;27
10/07/2017 00:12:31;292.46;28.700000762939453;47.7;25.4;62.0;0.0;27
10/07/2017 00:12:38;292.03;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:12:44;291.46;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:12:51;294.18;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:12:58;292.53;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:13:04;293.61;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:13:11;292.39;28.700000762939453;47.8;25.4;62.0;0.0;27
10/07/2017 00:13:18;293.75;28.700000762939453;47.6;25.4;62.0;0.0;27
10/07/2017 00:13:25;291.32;28.700000762939453;47.6;25.4;62.0;0.0;27
10/07/2017 00:13:31;291.18;28.700000762939453;47.7;25.4;62.0;0.0;27
10/07/2017 00:13:41;292.82;28.700000762939453;47.7;25.4;62.0;0.0;27
10/07/2017 00:13:47;291.39;28.700000762939453;47.6;25.4;62.0;0.0;27
10/07/2017 00:13:54;292.39;28.700000762939453;47.6;25.4;62.0;0.0;27
10/07/2017 00:14:00;291.75;28.700000762939453;47.6;25.4;62.0;0.0;27
10/07/2017 00:14:07;293.18;28.700000762939453;47.6;25.4;62.0;0.0;27
10/07/2017 00:14:14;294.04;28.700000762939453;47.6;25.4;62.0;0.0;27
10/07/2017 00:14:20;293.39;28.700000762939453;47.5;25.4;62.0;0.0;27
10/07/2017 00:14:27;294.11;28.700000762939453;47.5;25.4;62.0;0.0;27
10/07/2017 00:14:34;292.25;28.700000762939453;47.5;25.4;62.0;0.0;27
10/07/2017 00:14:41;293.82;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:14:47;292.03;28.600000381469727;47.5;25.4;62.0;0.0;27
10/07/2017 00:14:54;290.53;28.600000381469727;47.5;25.4;62.0;0.0;27
10/07/2017 00:15:00;292.53;28.600000381469727;47.5;25.4;62.0;0.0;27
10/07/2017 00:15:07;292.32;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:15:13;292.68;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:15:20;292.61;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:15:27;291.03;28.600000381469727;47.5;25.4;62.0;0.0;27
10/07/2017 00:15:36;292.53;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:15:43;292.03;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:15:50;289.82;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:15:59;289.89;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:16:06;289.1;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:16:12;289.82;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:16:19;289.6;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:16:26;289.32;28.600000381469727;47.5;25.4;62.0;0.0;27
10/07/2017 00:16:32;290.1;28.600000381469727;47.4;25.4;62.0;0.0;27
10/07/2017 00:16:39;291.25;28.700000762939453;47.4;25.4;62.0;0.0;27
10/07/2017 00:16:46;290.75;28.700000762939453;47.4;25.4;62.0;0.0;27
10/07/2017 00:16:52;290.6;28.700000762939453;47.4;25.4;62.0;0.0;27
10/07/2017 00:16:59;289.96;28.600000381469727;47.3;25.4;62.0;0.0;27
10/07/2017 00:17:05;291.96;28.600000381469727;47.3;25.4;62.0;0.0;27
