#Time;Power[W];RoomTemp[C];RoomHumid[%];EnvTemp[C];EnvHumid[%];EnvRadiation[W/m2];Setpoint[C]
03/07/2017 00:00:04;862.31;27.100000381469727;40.5;28.2;34.0;0.0;27
03/07/2017 00:00:11;862.02;27.0;40.6;28.2;34.0;0.0;27
03/07/2017 00:00:18;861.38;27.0;40.6;28.2;34.0;0.0;27
03/07/2017 00:00:24;859.16;27.0;40.6;28.2;34.0;0.0;27
03/07/2017 00:00:31;857.01;27.0;40.6;28.2;34.0;0.0;27
03/07/2017 00:00:37;856.66;27.0;40.7;28.2;34.0;0.0;27
03/07/2017 00:00:44;856.08;26.899999618530273;40.7;28.2;34.0;0.0;27
03/07/2017 00:00:51;857.09;26.899999618530273;40.6;28.2;34.0;0.0;27
03/07/2017 00:00:57;856.8;26.899999618530273;40.7;28.2;34.0;0.0;27
03/07/2017 00:01:04;856.8;26.899999618530273;40.7;28.2;34.0;0.0;27
03/07/2017 00:01:11;857.66;26.899999618530273;40.7;28.2;34.0;0.0;27
03/07/2017 00:01:17;857.16;26.899999618530273;40.6;28.2;34.0;0.0;27
03/07/2017 00:01:24;856.37;26.899999618530273;40.6;28.2;34.0;0.0;27
03/07/2017 00:01:31;856.66;26.899999618530273;40.6;28.2;34.0;0.0;27
03/07/2017 00:01:37;856.44;26.899999618530273;40.6;28.2;34.0;0.0;27
03/07/2017 00:01:44;856.08;26.899999618530273;40.5;28.2;34.0;0.0;27
03/07/2017 00:01:51;856.59;26.899999618530273;40.5;28.2;34.0;0.0;27
03/07/2017 00:01:57;856.51;26.899999618530273;40.5;28.1;34.0;0.0;27
03/07/2017 00:02:04;856.94;26.899999618530273;40.5;28.1;34.0;0.0;27
03/07/2017 00:02:10;856.87;26.899999618530273;40.5;28.1;34.0;0.0;27
03/07/2017 00:02:17;857.59;26.899999618530273;40.5;28.1;34.0;0.0;27
03/07/2017 00:02:24;858.16;26.899999618530273;40.5;28.1;34.0;0.0;27
03/07/2017 00:02:31;857.37;26.899999618530273;40.5;28.1;34.0;0.0;27
03/07/2017 00:02:37;857.87;26.899999618530273;40.4;28.1;34.0;0.0;27
03/07/2017 00:02:44;857.3;26.899999618530273;40.4;28.1;34.0;0.0;27
03/07/2017 00:02:53;858.23;26.899999618530273;40.4;28.1;34.0;0.0;27
03/07/2017 00:03:00;858.09;26.899999618530273;40.4;28.1;34.0;0.0;27
03/07/2017 00:03:07;858.3;26.899999618530273;40.4;28.1;34.0;0.0;27
03/07/2017 00:03:13;858.37;26.899999618530273;40.3;28.1;34.0;0.0;27
03/07/2017 00:03:20;859.3;27.0;40.3;28.1;34.0;0.0;27
03/07/2017 00:03:27;858.95;27.0;40.2;28.1;34.0;0.0;27
03/07/2017 00:03:33;858.16;27.0;40.2;28.1;34.0;0.0;27
03/07/2017 00:03:40;858.23;27.0;40.2;28.1;34.0;0.0;27
03/07/2017 00:03:46;857.8;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:03:53;857.44;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:04:00;859.23;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:04:06;860.73;26.899999618530273;40.2;28.1;34.0;0.0;27
03/07/2017 00:04:13;861.59;26.899999618530273;40.2;28.1;34.0;0.0;27
03/07/2017 00:04:19;861.31;26.899999618530273;40.2;28.1;34.0;0.0;27
03/07/2017 00:04:26;859.88;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:04:33;859.88;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:04:39;857.01;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:04:46;855.08;26.899999618530273;40.0;28.1;34.0;0.0;27
03/07/2017 00:04:53;854.94;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:04:59;854.8;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:05:06;854.51;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:05:12;853.01;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:05:19;853.72;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:05:25;853.22;26.899999618530273;40.1;28.1;34.0;0.0;27
03/07/2017 00:05:32;853.58;26.899999618530273;40.0;28.1;34.0;0.0;27
03/07/2017 00:05:39;854.44;26.899999618530273;40.0;28.1;34.0;0.0;27
03/07/2017 00:05:46;854.15;26.899999618530273;40.0;28.1;34.0;0.0;27
03/07/2017 00:05:52;853.87;26.899999618530273;40.0;28.1;34.0;0.0;27
03/07/2017 00:05:59;854.58;26.899999618530273;40.0;28.1;34.0;0.0;27
03/07/2017 00:06:06;853.94;27.0;39.9;28.1;34.0;0.0;27
03/07/2017 00:06:12;855.01;26.899999618530273;39.9;28.1;34.0;0.0;27
03/07/2017 00:06:21;854.73;27.0;39.8;28.1;34.0;0.0;27
03/07/2017 00:06:28;855.44;27.0;39.8;28.1;34.0;0.0;27
03/07/2017 00:06:34;856.16;27.0;39.8;28.1;34.0;0.0;27
03/07/2017 00:06:41;855.87;27.0;39.7;28.1;34.0;0.0;27
03/07/2017 00:06:48;855.87;27.0;39.7;27.9;34.0;0.0;27
03/07/2017 00:06:54;856.01;27.0;39.7;27.9;34.0;0.0;27
03/07/2017 00:07:01;855.3;26.899999618530273;39.8;27.9;34.0;0.0;27
03/07/2017 00:07:10;855.15;27.0;39.7;27.9;34.0;0.0;27
03/07/2017 00:07:19;854.15;27.0;39.7;27.9;34.0;0.0;27
03/07/2017 00:07:26;852.51;27.0;39.7;27.9;34.0;0.0;27
03/07/2017 00:07:33;852.37;27.0;39.7;27.9;34.0;0.0;27
03/07/2017 00:07:39;853.22;27.0;39.7;27.9;34.0;0.0;27
03/07/2017 00:07:46;852.72;27.0;39.6;27.9;34.0;0.0;27
03/07/2017 00:07:52;851.94;27.0;39.7;27.9;34.0;0.0;27
03/07/2017 00:07:59;851.79;27.100000381469727;39.6;27.9;34.0;0.0;27
03/07/2017 00:08:06;851.36;27.100000381469727;39.6;27.9;34.0;0.0;27
03/07/2017 00:08:12;852.08;27.100000381469727;39.6;27.9;34.0;0.0;27
03/07/2017 00:08:19;850.93;27.100000381469727;39.5;27.9;34.0;0.0;27
03/07/2017 00:08:26;852.08;27.100000381469727;39.5;27.9;34.0;0.0;27
03/07/2017 00:08:32;853.44;27.100000381469727;39.5;27.9;34.0;0.0;27
