#Time;Power[W];RoomTemp[C];RoomHumid[%];EnvTemp[C];EnvHumid[%];EnvRadiation[W/m2];Setpoint[C]
12/07/2017 01:12:59;675.48;28.299999237060547;45.0;31.5;30.0;0.0;27
12/07/2017 01:13:06;677.41;33.70000076293945;42.1;31.5;30.0;0.0;27
12/07/2017 01:13:13;678.49;33.70000076293945;42.0;31.5;30.0;0.0;27
12/07/2017 01:13:19;680.49;33.70000076293945;42.0;31.5;30.0;0.0;27
12/07/2017 01:13:26;681.35;33.599998474121094;41.9;31.5;30.0;0.0;27
12/07/2017 01:13:32;681.2;33.599998474121094;41.9;31.5;30.0;0.0;27
12/07/2017 01:13:39;681.63;33.599998474121094;41.9;31.5;30.0;0.0;27
12/07/2017 01:13:46;682.35;33.5;41.9;31.5;30.0;0.0;27
12/07/2017 01:13:52;683.28;33.5;41.9;31.5;30.0;0.0;27
12/07/2017 01:13:59;685.07;33.5;41.7;31.5;30.0;0.0;27
12/07/2017 01:14:08;687.28;33.5;41.6;31.5;30.0;0.0;27
12/07/2017 01:14:15;684.57;33.5;41.6;31.5;30.0;0.0;27
12/07/2017 01:14:21;685.28;33.5;41.6;31.5;30.0;0.0;27
12/07/2017 01:14:28;685.0;33.5;41.6;31.5;30.0;0.0;27
12/07/2017 01:14:34;684.92;33.5;41.6;31.5;30.0;0.0;27
12/07/2017 01:14:41;684.28;33.5;41.6;31.5;30.0;0.0;27
12/07/2017 01:14:48;685.57;33.400001525878906;41.6;31.5;30.0;0.0;27
12/07/2017 01:14:54;684.49;33.400001525878906;41.6;31.5;30.0;0.0;27
12/07/2017 01:15:01;685.35;33.400001525878906;41.6;31.5;30.0;0.0;27
12/07/2017 01:15:07;684.78;33.400001525878906;41.4;31.5;30.0;0.0;27
12/07/2017 01:15:14;682.99;33.400001525878906;41.5;31.5;30.0;0.0;27
12/07/2017 01:15:21;683.85;33.400001525878906;41.5;31.5;30.0;0.0;27
12/07/2017 01:15:28;682.42;33.29999923706055;41.6;31.5;30.0;0.0;27
12/07/2017 01:15:34;680.99;33.29999923706055;41.4;31.5;30.0;0.0;27
12/07/2017 01:15:41;678.84;33.29999923706055;41.4;31.5;30.0;0.0;27
12/07/2017 01:15:47;678.06;33.29999923706055;41.1;31.5;30.0;0.0;27
12/07/2017 01:15:54;677.63;33.29999923706055;41.1;31.5;30.0;0.0;27
12/07/2017 01:16:01;677.56;33.29999923706055;41.1;31.5;30.0;0.0;27
12/07/2017 01:16:07;678.13;33.20000076293945;41.1;31.5;30.0;0.0;27
12/07/2017 01:16:14;676.91;33.20000076293945;41.1;31.5;30.0;0.0;27
12/07/2017 01:16:21;676.77;33.20000076293945;41.0;31.5;30.0;0.0;27
12/07/2017 01:16:27;677.34;33.20000076293945;41.0;31.5;30.0;0.0;27
12/07/2017 01:16:34;677.41;33.20000076293945;41.0;31.5;30.0;0.0;27
12/07/2017 01:16:40;677.13;33.20000076293945;41.0;31.5;30.0;0.0;27
12/07/2017 01:16:47;680.7;33.099998474121094;40.8;31.4;30.0;0.0;27
12/07/2017 01:16:53;680.7;33.099998474121094;40.8;31.4;30.0;0.0;27
12/07/2017 01:17:00;678.99;33.099998474121094;40.8;31.4;30.0;0.0;27
12/07/2017 01:17:07;678.77;33.0;40.8;31.4;30.0;0.0;27
12/07/2017 01:17:13;678.92;33.099998474121094;40.8;31.4;30.0;0.0;27
12/07/2017 01:17:20;678.84;33.0;40.7;31.4;30.0;0.0;27
12/07/2017 01:17:26;678.56;33.0;40.7;31.4;30.0;0.0;27
12/07/2017 01:17:33;676.41;33.0;40.6;31.4;30.0;0.0;27
12/07/2017 01:17:39;676.05;33.0;40.6;31.4;30.0;0.0;27
12/07/2017 01:17:46;675.77;33.0;40.6;31.4;30.0;0.0;27
12/07/2017 01:17:53;676.7;32.900001525878906;40.6;31.4;30.0;0.0;27
12/07/2017 01:18:02;677.77;32.900001525878906;40.6;31.4;30.0;0.0;27
12/07/2017 01:18:08;678.7;32.79999923706055;40.6;31.4;30.0;0.0;27
12/07/2017 01:18:18;677.84;32.79999923706055;40.6;31.4;30.0;0.0;27
12/07/2017 01:18:24;676.27;32.79999923706055;40.6;31.4;30.0;0.0;27
12/07/2017 01:18:31;675.84;32.79999923706055;40.6;31.4;30.0;0.0;27
12/07/2017 01:18:37;675.48;32.79999923706055;40.6;31.4;30.0;0.0;27
12/07/2017 01:18:44;672.98;32.70000076293945;40.5;31.4;30.0;0.0;27
12/07/2017 01:18:51;672.05;32.70000076293945;40.5;31.4;30.0;0.0;27
12/07/2017 01:18:57;672.62;32.70000076293945;40.5;31.4;30.0;0.0;27
12/07/2017 01:19:04;672.55;32.70000076293945;40.5;31.4;30.0;0.0;27
12/07/2017 01:19:10;673.62;32.70000076293945;40.5;31.4;30.0;0.0;27
12/07/2017 01:19:17;672.34;32.70000076293945;40.5;31.4;30.0;0.0;27
12/07/2017 01:19:24;671.83;32.70000076293945;40.3;31.4;30.0;0.0;27
12/07/2017 01:19:30;672.41;32.70000076293945;40.3;31.4;30.0;0.0;27
12/07/2017 01:19:37;671.76;32.70000076293945;40.3;31.4;30.0;0.0;27
12/07/2017 01:19:43;671.69;32.70000076293945;40.2;31.4;30.0;0.0;27
12/07/2017 01:19:50;670.33;32.70000076293945;40.1;31.4;30.0;0.0;27
12/07/2017 01:19:57;671.05;32.70000076293945;40.1;31.4;30.0;0.0;27
12/07/2017 01:20:03;667.97;32.599998474121094;40.2;31.4;30.0;0.0;27
12/07/2017 01:20:10;667.26;32.599998474121094;40.1;31.4;30.0;0.0;27
12/07/2017 01:20:16;666.97;32.599998474121094;40.1;31.4;30.0;0.0;27
12/07/2017 01:20:23;664.83;32.5;40.1;31.4;30.0;0.0;27
12/07/2017 01:20:32;664.83;32.5;40.2;31.4;30.0;0.0;27
12/07/2017 01:20:39;664.54;32.5;40.2;31.4;30.0;0.0;27
12/07/2017 01:20:45;664.11;32.5;40.1;31.4;30.0;0.0;27
12/07/2017 01:20:52;663.75;32.5;40.1;31.4;30.0;0.0;27
12/07/2017 01:20:59;663.25;32.5;40.1;31.4;30.0;0.0;27
12/07/2017 01:21:05;661.32;32.400001525878906;40.1;31.4;30.0;0.0;27
12/07/2017 01:21:12;660.82;32.400001525878906;40.1;31.4;30.0;0.0;27
12/07/2017 01:21:19;660.1;32.400001525878906;40.1;31.4;30.0;0.0;27
12/07/2017 01:21:25;662.54;32.400001525878906;40.1;31.4;30.0;0.0;27
12/07/2017 01:21:32;659.89;32.400001525878906;40.0;31.4;30.0;0.0;27
12/07/2017 01:21:39;662.89;32.400001525878906;40.0;31.4;30.0;0.0;27
12/07/2017 01:21:45;660.39;32.29999923706055;39.9;31.2;35.0;0.0;27
12/07/2017 01:21:52;663.32;32.29999923706055;40.0;31.2;35.0;0.0;27
12/07/2017 01:21:58;660.03;32.29999923706055;40.0;31.2;35.0;0.0;27
12/07/2017 01:22:05;660.46;32.29999923706055;39.9;31.2;35.0;0.0;27
12/07/2017 01:22:11;661.18;32.29999923706055;39.8;31.2;35.0;0.0;27
12/07/2017 01:22:18;658.82;32.29999923706055;39.8;31.2;35.0;0.0;27
12/07/2017 01:22:25;659.96;32.29999923706055;39.7;31.2;35.0;0.0;27
12/07/2017 01:22:31;658.1;32.29999923706055;39.7;31.2;35.0;0.0;27
12/07/2017 01:22:38;657.6;32.29999923706055;39.7;31.2;35.0;0.0;27
12/07/2017 01:22:47;655.46;32.29999923706055;39.6;31.2;35.0;0.0;27
12/07/2017 01:22:54;656.46;32.29999923706055;39.6;31.2;35.0;0.0;27
12/07/2017 01:23:00;657.17;32.400001525878906;39.5;31.2;35.0;0.0;27
12/07/2017 01:23:07;658.1;32.400001525878906;39.5;31.2;35.0;0.0;27
12/07/2017 01:23:13;657.53;32.400001525878906;39.5;31.2;35.0;0.0;27
12/07/2017 01:23:20;656.6;32.400001525878906;39.3;31.2;35.0;0.0;27
12/07/2017 01:23:27;655.38;32.5;39.2;31.2;35.0;0.0;27
12/07/2017 01:23:33;655.38;32.400001525878906;39.2;31.2;35.0;0.0;27
12/07/2017 01:23:40;658.32;32.5;39.0;31.2;35.0;0.0;27
12/07/2017 01:23:46;655.24;32.400001525878906;39.0;31.2;35.0;0.0;27
12/07/2017 01:23:53;656.31;32.5;39.0;31.2;35.0;0.0;27
12/07/2017 01:24:00;656.53;32.400001525878906;39.1;31.2;35.0;0.0;27
12/07/2017 01:24:06;653.67;32.400001525878906;39.0;31.2;35.0;0.0;27
12/07/2017 01:24:13;654.45;32.400001525878906;39.0;31.2;35.0;0.0;27
12/07/2017 01:24:20;654.88;32.400001525878906;38.9;31.2;35.0;0.0;27
12/07/2017 01:24:26;655.38;32.29999923706055;39.0;31.2;35.0;0.0;27
12/07/2017 01:24:33;655.81;32.29999923706055;39.1;31.2;35.0;0.0;27
12/07/2017 01:24:40;656.74;32.29999923706055;39.1;31.2;35.0;0.0;27
12/07/2017 01:24:46;652.24;32.29999923706055;39.1;31.2;35.0;0.0;27
12/07/2017 01:24:53;653.38;32.29999923706055;39.0;31.2;35.0;0.0;27
12/07/2017 01:25:00;653.74;32.29999923706055;39.0;31.2;35.0;0.0;27
12/07/2017 01:25:06;653.81;32.29999923706055;39.0;31.2;35.0;0.0;27
12/07/2017 01:25:13;653.74;32.29999923706055;38.9;31.2;35.0;0.0;27
12/07/2017 01:25:19;653.38;32.29999923706055;38.9;31.2;35.0;0.0;27
12/07/2017 01:25:26;653.6;32.29999923706055;38.9;31.2;35.0;0.0;27
12/07/2017 01:25:33;650.02;32.20000076293945;38.8;31.2;35.0;0.0;27
12/07/2017 01:25:39;651.74;32.20000076293945;38.8;31.2;35.0;0.0;27
12/07/2017 01:25:46;649.8;32.20000076293945;38.8;31.2;35.0;0.0;27
12/07/2017 01:25:53;649.66;32.20000076293945;38.8;31.2;35.0;0.0;27
12/07/2017 01:25:59;650.52;32.20000076293945;38.8;31.2;35.0;0.0;27
12/07/2017 01:26:06;651.59;32.099998474121094;38.8;31.2;35.0;0.0;27
12/07/2017 01:26:12;652.88;32.099998474121094;38.7;31.2;35.0;0.0;27
12/07/2017 01:26:19;652.17;32.099998474121094;38.7;31.2;35.0;0.0;27
12/07/2017 01:26:26;653.1;32.0;38.8;31.2;35.0;0.0;27
12/07/2017 01:26:32;652.88;32.0;38.7;31.2;35.0;0.0;27
12/07/2017 01:26:39;654.31;32.0;38.7;31.2;35.0;0.0;27
12/07/2017 01:26:46;653.88;32.0;38.7;30.5;38.0;0.0;27
12/07/2017 01:26:52;655.96;32.0;38.7;30.5;38.0;0.0;27
12/07/2017 01:26:59;652.45;32.0;38.7;30.5;38.0;0.0;27
12/07/2017 01:27:06;652.74;32.0;38.6;30.5;38.0;0.0;27
12/07/2017 01:27:12;652.09;32.0;38.6;30.5;38.0;0.0;27
12/07/2017 01:27:19;652.95;32.0;38.6;30.5;38.0;0.0;27
12/07/2017 01:27:25;650.38;32.0;38.5;30.5;38.0;0.0;27
12/07/2017 01:27:32;651.16;32.0;38.5;30.5;38.0;0.0;27
12/07/2017 01:27:39;651.09;32.0;38.4;30.5;38.0;0.0;27
12/07/2017 01:27:45;648.88;32.0;38.4;30.5;38.0;0.0;27
12/07/2017 01:27:52;647.87;32.0;38.3;30.5;38.0;0.0;27
12/07/2017 01:28:02;648.02;32.0;38.3;30.5;38.0;0.0;27
12/07/2017 01:28:08;648.02;32.0;38.3;30.5;38.0;0.0;27
12/07/2017 01:28:15;647.16;32.0;38.3;30.5;38.0;0.0;27
12/07/2017 01:28:21;649.38;32.099998474121094;38.3;30.5;38.0;0.0;27
12/07/2017 01:28:28;648.73;32.0;38.2;30.5;38.0;0.0;27
12/07/2017 01:28:35;647.95;32.0;38.2;30.5;38.0;0.0;27
12/07/2017 01:28:41;646.87;32.099998474121094;38.2;30.5;38.0;0.0;27
12/07/2017 01:28:48;648.95;32.0;38.2;30.5;38.0;0.0;27
12/07/2017 01:28:55;644.51;32.099998474121094;38.2;30.5;38.0;0.0;27
12/07/2017 01:29:02;647.59;32.0;38.2;30.5;38.0;0.0;27
12/07/2017 01:29:08;645.58;32.0;38.2;30.5;38.0;0.0;27
12/07/2017 01:29:15;646.44;32.0;38.2;30.5;38.0;0.0;27
12/07/2017 01:29:21;645.87;32.0;38.2;30.5;38.0;0.0;27
